order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
7587,10,132,8,769.7431,0.4129,0.2382
8096,3,100,6,1874.4109,0.4747,0.2158
6541,7,209,8,1765.1423,0.3906,0.1073
3327,4,143,3,465.9045,0.0963,0.0102
5062,6,79,5,1926.7534,0.3121,0.0056
2889,6,174,8,550.0858,0.1040,0.1457
3332,6,22,2,785.0363,0.3902,0.0279
4842,4,149,4,409.5194,0.1329,0.1804
9681,3,192,2,1801.3112,0.1397,0.1498
8874,5,43,9,1365.5698,0.1230,0.2416
3786,5,113,4,774.6496,0.4720,0.1165
8631,5,237,10,1727.0484,0.2265,0.1561
1117,6,99,2,534.2316,0.0219,0.1446
2477,8,96,10,526.5918,0.0007,0.2301
4971,8,23,2,205.9249,0.4104,0.1417
2866,6,120,1,1971.2778,0.1592,0.0826
5126,3,65,7,360.7778,0.4661,0.0547
2702,2,228,1,1359.3549,0.1138,0.2146
7781,1,173,6,1845.6345,0.2602,0.0063
1419,7,53,10,1167.4677,0.4999,0.0193
690,10,104,4,1716.3396,0.4380,0.1253
7747,7,192,4,220.7875,0.1329,0.0467
8619,5,65,1,1609.3886,0.0958,0.2387
6715,10,95,1,455.7034,0.4458,0.2420
2971,5,109,9,1667.0809,0.3322,0.1149
2100,5,137,6,148.5539,0.3139,0.1300
550,5,133,10,1340.2005,0.3584,0.0625
1494,3,107,2,1993.1156,0.1253,0.0238
934,4,250,6,1240.3727,0.4769,0.0284
5929,2,152,6,1959.9543,0.1759,0.1760
1549,7,248,8,343.6868,0.2747,0.0104
634,3,172,3,1947.5004,0.1772,0.0158
7609,4,124,5,84.0814,0.4677,0.1902
2861,5,230,3,1259.9960,0.1689,0.0845
2782,5,233,8,1190.9864,0.3004,0.2084
6859,5,35,5,1723.4668,0.2823,0.0238
193,5,133,10,116.6639,0.1890,0.2356
3878,4,191,1,1728.0930,0.1465,0.1476
4694,2,208,5,580.3761,0.0630,0.2267
3713,4,34,5,71.4838,0.1223,0.2285
7084,9,51,1,111.1050,0.4921,0.0702
2364,8,133,10,1017.9453,0.0939,0.1984
6259,5,62,5,1575.4399,0.1184,0.1007
72,4,165,3,1174.6646,0.0428,0.0955
7237,8,24,5,541.0748,0.2580,0.0140
5001,2,140,6,1450.4825,0.4365,0.1392
7043,7,51,3,1288.5583,0.0926,0.2447
8708,5,218,3,1700.9458,0.0798,0.0365
5652,1,215,10,1948.7293,0.0300,0.0177
7700,8,193,7,258.8267,0.1261,0.0870
7199,1,142,4,901.7910,0.2446,0.2011
466,9,109,5,197.2724,0.0292,0.0486
2463,9,31,2,675.7834,0.3168,0.2079
3684,6,96,7,67.3134,0.3777,0.1319
52,4,121,7,1903.5868,0.3166,0.0576
4470,9,155,8,361.4452,0.2375,0.1079
1511,1,15,4,1935.1487,0.0332,0.0978
6611,1,174,5,504.2557,0.2281,0.1121
6624,2,172,5,1374.3294,0.0275,0.1315
1732,8,182,4,1442.4638,0.4318,0.2449
4161,2,173,2,1468.5503,0.0065,0.1532
7427,5,14,8,618.9728,0.3149,0.1081
7096,6,188,6,461.3508,0.2498,0.0965
7124,4,195,6,1371.9049,0.0732,0.2215
8342,10,80,3,1773.5220,0.4468,0.2227
7233,1,198,6,1979.6054,0.0960,0.1466
3479,6,4,4,446.9545,0.2033,0.1194
7646,3,100,10,1411.3714,0.0303,0.2451
490,3,75,1,1041.4119,0.2039,0.1693
5351,6,107,1,1602.9337,0.4622,0.1058
2421,1,96,4,1944.9642,0.4456,0.1485
2353,2,174,4,1624.2319,0.2248,0.1722
1295,5,243,8,191.3691,0.0522,0.0901
580,1,220,5,821.6949,0.0748,0.1727
3108,1,35,4,1020.6319,0.1139,0.1977
8580,1,19,5,1466.0102,0.4130,0.2248
4016,2,213,8,1432.3832,0.0275,0.0440
3387,2,39,7,700.9945,0.1485,0.2370
7717,10,109,8,571.8345,0.0906,0.2200
3766,2,122,4,1344.1776,0.3132,0.1358
8259,9,126,1,1905.6224,0.1958,0.0748
553,9,54,9,1746.6268,0.2084,0.0650
5622,10,227,7,1787.4220,0.3408,0.2282
1110,3,239,3,37.1324,0.3685,0.2191
6326,3,70,5,994.2850,0.3162,0.0417
6892,9,87,10,1899.1126,0.2914,0.0868
5767,6,179,10,1296.4611,0.1267,0.1530
541,2,180,6,296.3691,0.1715,0.0551
5540,1,194,7,1450.7194,0.0648,0.0328
833,4,213,1,983.0673,0.1353,0.2131
6202,8,124,2,830.3319,0.0061,0.0050
8101,6,98,8,1832.4489,0.4278,0.0757
3247,7,35,4,1577.9568,0.0926,0.0878
8090,10,101,5,1738.7011,0.4233,0.0410
5545,5,189,5,412.5550,0.0547,0.0342
6028,2,214,4,1019.0037,0.0409,0.0785
2761,6,159,4,1391.5850,0.1241,0.0409
8746,1,128,9,1309.4575,0.3177,0.2372
2317,9,67,5,1915.1716,0.1312,0.0131
73,2,153,3,1439.4140,0.4689,0.1259
9985,4,47,6,1768.5659,0.0117,0.1207
9536,3,180,10,1550.3842,0.2234,0.0717
5400,1,152,7,1313.2166,0.3421,0.1460
8755,5,42,2,44.5754,0.0225,0.1384
5793,2,130,5,453.1228,0.3201,0.2496
313,6,150,6,1122.3664,0.0163,0.1711
3754,2,177,8,1047.6784,0.3112,0.1463
684,5,145,5,457.5192,0.3385,0.1994
8090,3,57,4,127.6555,0.2984,0.1717
1834,10,238,5,1490.6439,0.3615,0.1333
228,6,64,1,591.2860,0.4170,0.1960
8943,3,46,4,628.2015,0.1333,0.0831
542,7,186,7,1634.3642,0.4853,0.2270
5422,2,30,10,146.6804,0.2449,0.1889
3896,5,25991,1,542.2492,0.3623,0.0189
6028,7,27,1,1435.7000,0.4917,0.1911
6987,10,248,1,1123.8103,0.4730,0.1798
9777,3,33,8,416.8013,0.3134,0.0984
6361,2,232,2,1495.8421,0.3396,0.1272
4275,10,132,2,1336.3313,0.1987,0.0649
1403,4,130,4,19.6551,0.4158,0.2154
8359,2,60,4,1202.3710,0.3319,0.0874
1783,3,223,2,274.9040,0.1316,0.0793
2713,9,202,5,759.1939,0.2926,0.1119
7176,2,124,4,265.5626,0.1838,0.0634
5950,3,8,8,324.1005,0.2468,0.0074
8435,7,20,9,901.7367,0.4374,0.1073
7678,3,63,1,628.8324,0.0614,0.0933
6103,8,216,1,633.5397,0.2818,0.0493
537,6,37,4,607.2103,0.2835,0.2057
2128,5,69,2,1436.4734,0.1159,0.1048
2403,10,132,9,792.9938,0.2666,0.0298
3271,1,157,5,692.9688,0.0562,0.0314
3967,7,217,8,76.2244,0.1532,0.1516
1505,2,228,10,1907.2596,0.3831,0.0394
8768,8,113,6,1176.9557,0.1919,0.2313
9661,10,175,5,1914.0145,0.2104,0.0153
8009,4,197,2,795.4492,0.3110,0.2067
8876,7,94,5,1952.0942,0.4392,0.0558
5878,10,104,7,867.7249,0.4120,0.1158
2663,5,54,5,1244.3170,0.3014,0.0291
3277,5,96,4,584.3883,0.4888,0.2020
4960,9,241,7,1346.7009,0.2657,0.0403
2448,9,97,6,919.6136,0.4041,0.0729
9925,4,198,2,520.2793,0.3529,0.2084
4366,5,44,7,906.8729,0.2023,0.1348
3434,6,225,5,159.8914,0.4555,0.1658
9450,5,109,1,1542.1224,0.3640,0.0725
9233,4,209,3,1758.8707,0.2236,0.1963
4585,1,165,6,362.2464,0.3190,0.1219
6658,3,81,4,1624.9523,0.2998,0.1822
4520,7,250,4,862.4471,0.2888,0.2114
6753,7,212,7,1890.3742,0.4491,0.1100
1336,10,228,4,213.5671,0.1979,0.1609
4025,7,22,2,1295.1138,0.4297,0.1502
5594,8,125,8,1363.7674,0.2913,0.1886
115,2,217,4,280.2096,0.4824,0.0342
4121,7,198,6,397.5269,0.0736,0.2378
7513,4,132,6,181.6953,0.2875,0.1790
6642,1,4,2,1958.8453,0.2549,0.1421
9913,3,115,2,1196.1127,0.4530,0.1981
9255,9,239,8,136.9250,0.0200,0.1005
5218,9,33,8,156.3047,0.2967,0.0924
5744,3,231,6,1764.3011,0.4104,0.1070
1075,2,91,3,1883.7729,0.0273,0.1839
9797,1,124,3,607.4078,0.1069,0.1523
7876,6,5,1,1469.5125,0.0187,0.1453
393,8,202,5,35.5586,0.0477,0.1447
771,7,33,10,347.0027,0.4851,0.0736
921,8,194,6,1235.7345,0.1206,0.2144
5891,5,197,6,228.6643,0.0054,0.2215
5411,3,111,2,1554.8528,0.1645,0.0369
3445,5,136,3,1400.2840,0.0548,0.0839
875,6,79,8,941.2672,0.0851,0.0896
1422,9,96,3,1142.2238,0.2527,0.0357
7160,1,110,2,25.6070,0.1944,0.1510
2073,6,24,1,1375.3613,0.1608,0.1933
6412,4,219,1,139.5198,0.2158,0.0974
2956,8,26,1,1582.3805,0.1601,0.1836
5412,1,97,6,230.9213,0.1014,0.0488
436,1,215,4,414.5121,0.2558,0.0830
3531,4,216,8,1483.4566,0.1620,0.0735
8489,5,68,1,1041.3032,0.0290,0.2325
1791,1,62,8,661.1091,0.4165,0.1518
2512,9,207,1,983.3034,0.2133,0.0303
7342,4,223,6,1649.7724,0.2824,0.0276
2526,9,194,5,1455.7957,0.2888,0.2158
1500,6,111,3,824.5658,0.2309,0.0181
5717,5,37,9,1381.6691,0.2066,0.1667
5365,1,65,8,1901.4985,0.2674,0.2264
8508,1,129,6,1115.6901,0.4465,0.1031
2058,7,17,8,1557.5525,0.1628,0.1152
1486,7,231,2,1565.8935,0.3079,0.0768
9712,9,36,10,370.5107,0.2211,0.2321
1820,8,239,7,405.4237,0.1295,0.0958
2146,8,139,10,1566.5100,0.1307,0.1085
8828,5,26,1,324.8204,0.1496,0.1891
7889,8,11,9,1294.4181,0.1125,0.2163
3277,8,133,2,1812.8692,0.2442,0.2360
9624,10,186,1,347.4948,0.1179,0.1393
6709,2,119,7,266.6145,0.1257,0.2491
7007,6,111,8,1936.1002,0.0862,0.1553
9405,6,250,6,1027.2894,0.2945,0.0250
4253,8,143,7,444.8405,0.0443,0.0240
7495,5,145,10,1952.9053,0.4367,0.0026
90,9,111,9,391.7145,0.0434,0.1047
2907,5,125,5,1704.3905,0.1796,0.2361
4363,4,120,2,1907.4826,0.1221,0.1477
3199,9,41,2,80.7748,0.3660,0.1294
408,9,150,2,1258.0644,0.3345,0.1218
1734,3,118,5,1027.3730,0.0589,0.0937
9804,3,191,4,977.0933,0.2300,0.1916
7278,2,50,4,925.2018,0.2016,0.0163
1832,4,83,8,1755.3501,0.0269,0.1568
6402,7,126,10,1196.6130,0.0465,0.1075
9629,4,38,9,225.3231,0.4605,0.1615
2213,6,165,9,1834.3195,0.2372,0.1346
9152,6,127,4,133.0020,0.0591,0.1334
9838,1,165,1,234.4353,0.0841,0.1499
8580,3,94,1,1630.9567,0.3733,0.1000
4573,10,109,2,433.2052,0.2348,0.1945
9524,2,150,5,577.2080,0.1075,0.0365
5201,4,17,7,393.9682,0.4704,0.1205
2883,10,59,7,1227.1454,0.3514,0.1683
7772,2,193,6,598.9673,0.4490,0.2471
5464,9,3,2,1160.4437,0.4635,0.2052
9964,9,84,4,1407.5100,0.3140,0.0627
3935,8,134,3,1385.7171,0.2471,0.0840
4270,7,236,6,636.1292,0.2025,0.0498
2112,2,24,3,1490.0350,0.3300,0.1199
3441,4,102,1,72.4557,0.1493,0.0653
6015,9,232,5,935.3937,0.4186,0.1190
4380,3,79,1,469.2488,0.4338,0.1687
5080,7,76,10,996.9258,0.0706,0.0571
730,8,125,7,494.9185,0.4770,0.1749
171,9,220,9,903.6010,0.0786,0.0414
1077,4,132,7,1086.8618,0.1223,0.1397
7253,4,238,5,553.7114,0.3229,0.0984
9414,1,213,3,311.7677,0.3938,0.1378
6645,5,174,10,641.6196,0.1685,0.1733
2402,4,23,3,1372.2366,0.3215,0.2241
3175,8,232,9,1031.5136,0.1165,0.0319
9764,1,22,8,1469.5331,0.1782,0.0305
4690,10,70,10,620.6325,0.4972,0.2002
6113,8,193,1,1614.1437,0.3098,0.1292
5339,2,85,2,1062.5399,0.2485,0.0580
1862,10,94,1,1966.2483,0.2923,0.0070
5737,1,134,5,1543.4114,0.0890,0.1499
1133,3,167,2,199.4224,0.4121,0.1369
9956,3,163,4,1200.7228,0.0879,0.0840
322,10,17,2,1210.6240,0.3525,0.1963
3382,10,27,9,1277.7290,0.4986,0.1827
1985,9,248,4,223.4419,0.1235,0.0258
7387,4,184,5,622.7273,0.4873,0.0253
208,5,55,2,1316.2665,0.0523,0.1518
6202,4,120,2,1946.2901,0.1207,0.2249
4817,2,232,10,1985.9909,0.1506,0.2082
6106,1,215,6,1857.9325,0.1370,0.0001
2665,4,122,2,1999.7367,0.0945,0.0578
801,3,27,4,475.4029,0.2433,0.0890
729,5,138,6,1910.8575,0.1864,0.2395
6158,5,229,9,1450.3829,0.0733,0.0400
842,3,77,9,1536.7439,0.4965,0.0991
8774,5,105,3,1886.0799,0.4649,0.1149
1174,9,142,3,1521.0708,0.0900,0.0154
6046,6,243,2,1573.0409,0.3623,0.2229
7879,6,218,7,529.0847,0.0582,0.1427
7990,4,183,3,373.8254,0.3639,0.2168
64,5,205,9,1340.3617,0.3062,0.0745
6424,3,243,2,296.3291,0.4965,0.2217
5448,4,238,9,1677.4612,0.3035,0.0665
4434,5,190,5,1783.2484,0.4444,0.0708
5415,5,227,9,96.1050,0.3366,0.0045
7552,4,115,4,406.3511,0.2483,0.1803
518,5,118,7,1219.5829,0.2670,0.1010
1999,6,168,10,832.3544,0.0226,0.0574
5114,2,201,6,1886.3678,0.0486,0.0827
5143,2,19,7,1817.2869,0.2879,0.0667
1759,6,105,2,1010.7385,0.3932,0.1781
5191,10,16,10,856.7052,0.1176,0.1417
911,4,85,9,731.5549,0.3271,0.2142
5788,5,191,6,1413.8871,0.0839,0.2167
319,10,40,9,1457.4433,0.3004,0.0705
9748,10,198,10,201.5322,0.1376,0.0088
9764,9,77,10,1211.2051,0.1240,0.2284
4831,6,168,1,558.0249,0.0101,0.1569
8401,10,123,10,913.0349,0.1925,0.1858
8389,1,22,7,701.3392,0.4598,0.2491
8278,8,215,5,1978.6373,0.1722,0.0903
3106,2,105,1,1127.9599,0.3571,0.0237
8183,7,69,1,1455.8644,0.1880,0.0452
6130,5,230,7,311.6194,0.0708,0.1958
6586,7,34,2,1879.2636,0.0520,0.2118
9114,6,80,6,1017.9400,0.4582,0.0505
2486,2,219,2,608.8320,0.0972,0.0405
5129,9,147,4,1038.7702,0.1075,0.0404
8792,2,158,8,1684.0249,0.1088,0.0318
3101,5,19,6,672.9409,0.2069,0.1855
3859,4,176,2,199.5503,0.1984,0.1150
8465,2,201,2,1085.3568,0.2019,0.0997
4683,7,20,1,1247.8592,0.2265,0.1741
9521,6,119,9,620.9892,0.3041,0.2040
6886,3,34,9,1962.0174,0.2585,0.1882
9129,10,42,6,1058.3124,0.4462,0.1619
140,6,74,5,712.8776,0.3869,0.2125
1273,5,236,2,1291.0195,0.3429,0.2429
855,1,138,9,713.4313,0.0035,0.0690
7552,3,152,8,1917.4517,0.2250,0.1738
905,8,194,6,684.5650,0.3222,0.0957
3618,3,52,10,844.2104,0.4945,0.2455
4208,6,59,9,883.7963,0.3465,0.2171
2814,9,27,1,377.5606,0.3784,0.0757
8749,8,78,6,978.5015,0.3927,0.0016
432,3,108,9,519.2685,0.1259,0.0261
5013,4,201,7,1355.5686,0.1065,0.0717
9574,4,59,8,128.9734,0.3653,0.0832
1692,1,61,8,228.2046,0.2650,0.0782
9281,6,135,1,1598.8824,0.2837,0.0932
2329,9,95,10,592.0507,0.2340,0.0819
4262,3,74,10,1200.1222,0.1905,0.2121
8696,10,103,8,1425.2744,0.3668,0.0946
1019,4,98,7,268.8648,0.2775,0.1542
8181,5,238,3,427.9282,0.1249,0.1844
4639,4,128,3,678.9611,0.0645,0.0073
3407,6,153,5,1998.2913,0.2810,0.0695
2568,3,73,7,621.8707,0.2738,0.1014
8565,1,6,4,1906.3325,0.0731,0.1127
1347,3,199,2,1381.5938,0.2842,0.1710
2076,4,64,8,1067.1472,0.3091,0.2495
3390,3,135,8,713.1261,0.3016,0.0257
6167,4,145,2,1043.1192,0.0230,0.1740
3524,3,102,4,168.3724,0.0033,0.0575
3754,7,218,10,1451.4190,0.2348,0.1630
9974,3,224,6,1714.2124,0.2064,0.1188
6201,6,135,2,1837.0647,0.0539,0.0746
3917,3,42,7,782.6944,0.0957,0.1665
3697,7,21,1,692.9972,0.3998,0.0214
3877,6,6,4,1596.6347,0.3681,0.0626
5797,1,41,4,1790.7868,0.1308,0.0281
1876,4,102,10,721.5008,0.1563,0.1804
6076,1,89,6,1374.6133,0.0042,0.0275
3271,1,247,10,829.5238,0.0969,0.0822
6283,3,116,2,246.8856,0.3031,0.1101
8678,3,154,1,355.9812,0.1884,0.0136
7568,9,204,5,285.4182,0.3604,0.1233
6884,9,34,5,412.8332,0.0498,0.0884
7341,9,56,10,770.0495,0.1893,0.1252
1700,4,215,3,1144.7014,0.3176,0.1841
6274,1,127,9,1457.5325,0.4822,0.1942
5605,8,174,9,1184.6953,0.0379,0.0228
3169,7,121,7,914.4000,0.0817,0.1904
9645,7,71,7,49.9678,0.2025,0.0795
487,6,122,4,112.1601,0.0940,0.0053
3220,3,213,9,803.9023,0.2786,0.2134
4860,1,113,8,1062.3038,0.1856,0.1120
2015,7,239,10,539.2769,0.4543,0.0737
5106,1,55,4,544.3673,0.4599,0.1086
3226,6,177,6,555.3593,0.4139,0.1839
3008,1,68,1,809.0714,0.2024,0.2034
3134,10,37,9,1839.3616,0.0833,0.1990
4837,1,89,2,258.2397,0.3515,0.1227
5533,8,164,10,925.6549,0.1387,0.2117
9825,3,212,10,1445.8556,0.2546,0.1456
468,9,237,3,884.4598,0.3033,0.1338
7260,6,98,3,365.8616,0.1665,0.2081
5463,10,58,3,907.3994,0.4893,0.2386
1256,5,183,9,1918.0939,0.4012,0.1072
899,1,222,2,1211.9097,0.0758,0.0652
1295,4,85,5,1893.1517,0.0227,0.1117
4782,3,110,6,784.9175,0.4849,0.0675
90,2,9,10,1550.3783,0.3934,0.0889
6461,5,82,3,364.2851,0.2629,0.1479
6945,5,183,2,479.1071,0.0284,0.0653
6287,2,166,1,880.3720,0.4499,0.1488
9965,1,233,7,1274.4212,0.3586,0.0557
9344,1,106,8,1823.3967,0.3447,0.1620
7754,10,73,2,1079.1991,0.3226,0.2192
3369,4,221,6,403.5397,0.0391,0.0352
7114,3,215,10,1851.3863,0.0798,0.1377
8069,8,213,7,1089.3147,0.3712,0.2116
3904,2,102,5,1967.4887,0.4026,0.1520
7037,7,223,4,654.0442,0.1074,0.0373
7624,1,247,1,1130.8428,0.0066,0.0287
8512,10,130,2,7.5793,0.1435,0.1699
6267,3,205,4,1412.2393,0.4449,0.1656
3135,2,222,5,911.2180,0.2580,0.1119
6753,5,111,5,1971.9270,0.1087,0.1841
6829,3,220,7,1370.2407,0.1017,0.1592
5498,1,206,9,668.2845,0.4690,0.2407
3189,1,132,6,1777.6447,0.4906,0.2495
7347,6,36,10,1548.8219,0.2974,0.0047
1768,8,145,10,1787.4235,0.1030,0.0019
1402,5,99,6,1915.0459,0.4563,0.1031
256,9,176,2,7.1821,0.2517,0.1117
946,2,225,2,1735.5747,0.0252,0.1309
9230,7,87,9,876.9050,0.4822,0.2408
8173,10,76,4,158.8525,0.1160,0.0618
236,7,217,7,798.1671,0.0520,0.0228
1644,6,84,1,1292.6465,0.3082,0.0490
8934,3,79,6,1682.9463,0.4386,0.0517
9248,4,147,1,1802.2326,0.4142,0.0962
4742,4,203,7,1774.7367,0.3946,0.1699
6360,3,11,5,914.9858,0.1368,0.1005
1956,10,202,2,1244.2020,0.4432,0.0042
9335,10,45,4,314.4568,0.2442,0.0093
3897,6,163,8,1112.9453,0.4997,0.2316
7789,6,115,7,1364.9345,0.0994,0.1787
5418,3,182,4,172.8698,0.0137,0.1171
2983,7,39,10,915.7862,0.4913,0.1308
8187,8,62,8,1537.9937,0.0990,0.0283
2885,10,112,9,1782.9336,0.2217,0.0658
9986,6,226,1,1505.5641,0.2225,0.0924
3446,10,86,2,206.9789,0.0315,0.1474
8462,10,169,5,1424.5376,0.3606,0.0828
4737,6,223,9,700.7117,0.0213,0.1840
9744,5,51,5,868.1214,0.1576,0.2024
2308,3,33,5,1037.0656,0.3807,0.1448
3109,9,58,1,932.9135,0.4573,0.1650
6771,8,149,1,225.7602,0.2958,0.0990
7707,9,39,2,1420.7840,0.4906,0.0094
222,4,233,4,167.6296,0.3360,0.2367
244,4,13,1,810.4659,0.1875,0.1327
5753,4,200,1,1179.3184,0.4406,0.0310
6517,3,151,7,1540.8710,0.2304,0.0248
3371,5,6,7,1971.5928,0.3133,0.0155
4419,2,172,10,888.3043,0.4923,0.1477
2201,1,98,10,64.4242,0.1082,0.2342
4526,4,222,10,612.1914,0.4873,0.1434
5709,7,60,8,516.1070,0.1449,0.0605
3551,9,133,9,1600.9970,0.2963,0.2101
1342,3,72,1,1378.2265,0.1080,0.1530
9970,2,55,1,1584.9970,0.2762,0.0165
4137,3,101,9,85.6948,0.4479,0.0483
6717,10,116,5,1341.7046,0.3007,0.1028
2869,10,93,7,276.7500,0.1741,0.1937
8346,10,43,6,483.8746,0.3822,0.2210
9924,6,48,3,1478.3817,0.2357,0.0035
4665,8,122,10,1868.0296,0.2246,0.0204
4338,2,199,4,508.5483,0.0578,0.1779
3659,6,172,4,1141.7201,0.3817,0.1062
5774,7,71,5,1391.7958,0.3451,0.0639
545,9,143,3,356.0022,0.4996,0.0967
2125,3,44,4,1959.9529,0.4972,0.0391
9973,3,165,7,1947.8308,0.4281,0.0056
3514,7,145,10,1142.7141,0.3596,0.0580
1075,5,101,8,64.4957,0.0588,0.1402
5401,7,204,2,1034.8538,0.2335,0.1169
8613,1,191,9,1932.4523,0.0222,0.2324
1285,3,129,9,907.0804,0.4996,0.0655
8936,10,143,9,924.9172,0.0711,0.1848
1038,1,178,8,1227.0181,0.2278,0.1663
8117,6,203,4,962.8519,0.4226,0.0798
8000,9,70,2,110.2345,0.0657,0.2020
1331,8,189,10,1153.1590,0.3990,0.0359
9423,1,153,5,134.2107,0.2019,0.1723
2384,1,5,6,354.5248,0.2325,0.1791
7509,4,188,6,958.9691,0.4517,0.1094
8243,3,197,2,1310.0674,0.0218,0.0609
1424,9,159,1,1292.1447,0.2300,0.1325
3145,4,169,8,1049.2757,0.4790,0.2007
3244,10,217,5,1125.8728,0.4949,0.1574
3748,8,205,6,1181.3469,0.2752,0.0112
1796,5,174,4,1240.3377,0.3311,0.0480
7679,1,6,3,1356.0401,0.3577,0.1368
3310,10,250,7,197.9270,0.2042,0.2420
5915,1,237,3,1062.8769,0.1601,0.0096
8785,7,234,4,1140.0775,0.4625,0.2135
6006,2,212,5,776.1942,0.4499,0.1926
4768,8,226,2,1103.6831,0.3583,0.0929
9441,4,154,3,757.9696,0.3571,0.1380
442,2,37,6,770.0961,0.0752,0.0364
1233,7,231,1,86.7339,0.1942,0.2309
7492,9,125,10,345.4441,0.3002,0.0890
2693,7,96,1,1497.3735,0.3651,0.1323
6698,7,246,3,1367.1925,0.1266,0.1997
7434,7,123,7,837.4924,0.3491,0.1210
4718,7,127,7,1632.6080,0.1523,0.1819
9019,4,178,9,678.5258,0.2093,0.1483
6809,2,146,3,832.6579,0.3469,0.0949
5082,10,10,8,48.7962,0.2568,0.2266
414,8,51,8,303.8045,0.2763,0.2351
5776,4,49,8,1690.7288,0.0615,0.0936
8438,7,213,4,1046.7493,0.3533,0.0724
4447,1,186,2,286.1510,0.2892,0.2191
7251,7,143,4,1984.4161,0.4874,0.2154
9999,8,87,1,1707.7996,0.1503,0.1136
9815,2,230,8,1828.0671,0.3017,0.1286
2867,2,88,1,332.1639,0.4355,0.1378
2344,8,121,7,207.2026,0.3080,0.1011
9296,2,203,3,475.8829,0.3775,0.0967
8540,8,143,8,886.8013,0.3182,0.0745
7932,6,145,9,758.3283,0.2769,0.1352
5034,6,56,6,665.0245,0.1508,0.0508
6937,6,197,2,1967.6777,0.2662,0.1712
8244,8,244,1,279.3662,0.0707,0.0645
2618,4,195,9,1222.2971,0.0442,0.0612
9557,2,212,6,132.5189,0.2801,0.1953
6033,1,89,2,538.6418,0.0487,0.1810
5317,7,24,1,1939.6071,0.4407,0.2252
6147,5,143,10,61.3152,0.2517,0.2155
6585,8,101,10,1866.7402,0.4939,0.0891
5556,7,197,8,1077.3833,0.0332,0.0763
3771,2,135,7,1347.3369,0.3233,0.0285
3573,4,2,3,666.0882,0.4055,0.0776
4716,9,69,5,152.9837,0.0399,0.1941
9284,3,165,10,1643.1231,0.4411,0.1537
8881,4,15,3,840.9641,0.1996,0.0766
4400,6,96,1,739.4275,0.3321,0.1949
7528,10,1,9,666.4005,0.3294,0.1333
7411,1,238,2,528.8422,0.3333,0.1118
7965,6,136,3,552.9819,0.0130,0.2186
2158,10,45,3,1804.0045,0.0771,0.0598
7708,4,36,1,332.8634,0.3419,0.0997
6399,9,32,10,1921.2380,0.4433,0.0494
4359,9,14,1,323.5242,0.3866,0.1452
5112,9,222,1,441.9036,0.3076,0.2141
7610,2,45,6,1210.7650,0.3307,0.0153
9801,8,245,2,440.0356,0.4401,0.2257
2067,6,203,10,1725.8328,0.3849,0.1603
9010,8,86,6,455.8847,0.2838,0.1389
9391,9,11,4,267.7478,0.0420,0.1758
7084,2,140,9,642.2933,0.1320,0.0121
9388,10,129,6,396.6943,0.1117,0.1286
3654,10,227,8,736.5264,0.4881,0.0390
393,5,241,10,471.4313,0.1104,0.2133
2905,9,47,6,1131.5583,0.1363,0.0505
6742,8,11,5,152.2331,0.0470,0.0480
5853,5,219,8,214.7671,0.0829,0.0906
3857,3,155,3,882.3843,0.2595,0.1235
1690,4,26,10,757.9114,0.3191,0.0833
4748,4,157,3,1803.8627,0.4141,0.1446
9181,5,148,6,1114.2148,0.3247,0.0441
1960,1,190,4,1476.5927,0.4047,0.1463
7275,6,202,3,343.5522,0.4077,0.0644
792,6,230,10,1218.5557,0.3785,0.0208
3631,1,35,9,1985.7181,0.3782,0.2011
9090,5,206,2,1945.5189,0.2147,0.2024
4641,1,16,7,1060.7696,0.3211,0.2284
2129,8,249,3,1538.8787,0.4776,0.0902
2428,8,42,7,1832.1789,0.1351,0.1505
7809,6,46,7,376.3668,0.2174,0.1178
4113,7,159,9,350.0303,0.3063,0.2112
9039,10,120,3,1961.0946,0.2058,0.0426
6862,5,47,4,203.1998,0.3571,0.1055
2358,5,118,7,672.4390,0.4919,0.1803
7838,7,59,2,1161.0302,0.4258,0.0249
9632,5,203,4,1763.1649,0.1526,0.0456
8104,7,212,4,897.0205,0.1707,0.1576
8024,6,237,6,901.2677,0.0421,0.1939
3252,8,229,1,1659.7366,0.3380,0.1813
8153,1,126,5,1100.3636,0.1732,0.2032
6274,3,22,1,171.9635,0.4236,0.2253
4526,4,166,2,1910.4176,0.1496,0.2300
2992,8,192,9,811.3015,0.1646,0.2386
9699,5,19,8,728.8035,0.0017,0.2192
6232,1,50,2,364.0529,0.1839,0.1382
2506,8,214,5,461.1525,0.4901,0.1451
620,6,193,5,1273.2727,0.1208,0.0817
6828,10,100,1,1379.0815,0.2137,0.2498
4024,6,59,8,455.0481,0.2465,0.1451
184,1,108,6,1838.6273,0.4665,0.2491
3041,1,78,1,172.8492,0.2687,0.0075
7817,3,203,10,1090.8535,0.2161,0.1750
8407,5,138,1,661.1601,0.1022,0.0795
5109,3,69,6,224.2990,0.1454,0.2433
8150,5,78,2,1668.4234,0.1209,0.2130
342,8,140,6,882.1982,0.3668,0.2377
250,3,198,1,18.6317,0.4515,0.0934
5808,7,95,8,35.0230,0.1382,0.0603
8214,6,8,3,68.5530,0.0076,0.1949
8858,2,178,5,1854.1819,0.1093,0.2446
2087,4,216,10,497.3812,0.1282,0.1708
