sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2023-06-02T02:24:00Z,1659,SHELF-A}-Z,8.57,51.72,2903
2024-04-20T01:09:00Z,729,SHELF-9[}99,12.08,40.51,3816
2024-01-10T10:44:00Z,3679,SHELF-4-9{,-3.21,64.2,3780
2024-11-17T03:58:00Z,2931,SHELF--,36.64,76.79,3634
2023-10-10T11:02:00Z,4342,SHELF--{0A-[,15.86,64.66,2578
2024-10-07T05:01:00Z,86,SHELF-[},8.3,57.86,3044
2024-04-02T00:08:00Z,1373,SHELF-A]{4A4{Z-,35.31,77.31,3976
2023-10-02T13:06:00Z,2849,SHELF-[]4-9{-{,30.25,25.61,3141
2023-07-11T15:50:00Z,4491,SHELF-Z{09,42.66,60.09,2526
2024-08-15T10:05:00Z,4996,SHELF-}0{{[,2.4,68.08,2724
2024-10-16T23:05:00Z,4757,SHELF-0,42.92,20.23,3275
2023-10-13T10:50:00Z,3676,SHELF-{44][9-9,22.93,37.16,3349
2023-09-09T07:22:00Z,3822,SHELF-{{9-9,7.01,46.69,4185
2024-05-21T10:03:00Z,3835,SHELF-{-Z9AA-}{[,21.96,70.38,2715
2023-04-16T17:21:00Z,2084,SHELF-9AZ-],18.93,70.92,3253
2024-10-02T04:05:00Z,3263,SHELF-]9Z,-4.25,79.91,3464
2024-03-05T13:03:00Z,3010,SHELF--Z9-,10.42,84.63,4152
2024-01-11T15:11:00Z,3501,SHELF-[},31.14,71.31,3959
2023-11-20T15:25:00Z,576,SHELF-0]Z4-}4A},32.13,29.46,2802
2024-06-14T04:21:00Z,2687,SHELF-[[-{-[-{,4.87,38.52,3223
2023-05-23T02:17:00Z,3048,SHELF-4{[{44{-,29.59,46.57,3723
2024-03-21T04:27:00Z,1191,SHELF-Z9-]-4]Z-,12.63,66.92,2746
2023-05-19T13:11:00Z,1366,SHELF-9Z--Z-,28.88,37.08,4087
2023-12-16T11:00:00Z,1363,SHELF-4{ZA9-A4,8.81,27.87,2561
2024-08-18T05:44:00Z,4978,SHELF-A]{--,13.11,43.93,2808
2024-01-19T10:08:00Z,895,SHELF--4,18.58,88.3,3090
2024-11-19T02:38:00Z,4405,SHELF--,-0.05,54.35,2779
2023-03-12T01:42:00Z,2419,SHELF-]9Z,-3.26,56.75,2906
2024-02-15T19:36:00Z,2758,SHELF-4--,38.23,70.26,4040
2024-10-07T01:16:00Z,1452,SHELF-{Z]-0-0-}-,12.87,73.34,3886
2024-05-29T14:29:00Z,4995,SHELF-{44][9-9,38.85,73.53,2882
2024-01-17T08:46:00Z,1799,SHELF-{-9A}][,32.51,36.95,3842
2024-07-18T10:37:00Z,3214,SHELF-}-Z-9{-}44,27.52,32.34,3284
2024-10-04T16:40:00Z,2002,SHELF-9Z--Z-,11.6,54.31,3754
2023-05-11T14:29:00Z,3885,SHELF--{},25.26,80.6,3404
2023-03-31T16:25:00Z,1911,SHELF-{Z}-0A{--,22.61,29.41,2681
2023-05-26T19:17:00Z,611,SHELF-0A4-AZ0,-1.77,53.93,4192
2024-06-03T19:39:00Z,355,SHELF-}]-A{44,-2.78,29.14,4074
2023-11-30T14:26:00Z,4904,SHELF-Z,41.98,26.3,2974
2023-05-03T01:23:00Z,1804,SHELF-9AZ-],19.84,45.15,3570
2024-06-05T10:42:00Z,797,SHELF-}{9Z],4.82,44.47,3951
2024-02-04T07:36:00Z,3290,SHELF-{A{9{4A,14.34,24.77,2506
2024-03-31T10:32:00Z,2373,SHELF-[[-{-[-{,12.43,55.81,3235
2023-03-15T03:37:00Z,171,SHELF-4]{]]]}[,27.84,57.68,3335
2023-09-23T08:00:00Z,2526,SHELF-0,23.82,31.86,3410
2024-11-27T03:15:00Z,3775,SHELF-{[[-{-0A,3.5,58.62,2728
2023-12-24T09:00:00Z,1841,SHELF-4{[{44{-,35.26,54.96,3763
2023-12-18T20:26:00Z,2964,SHELF-4,38.01,20.95,3477
2024-01-16T13:37:00Z,3594,SHELF-4--,34.89,68.71,4038
2024-05-01T18:10:00Z,782,SHELF-9[}99,30.53,63.64,3253
2023-08-05T08:30:00Z,1029,SHELF-]-,2.14,66.67,3718
2024-02-29T00:44:00Z,946,SHELF--Z9-,44.97,66.51,3551
2024-10-25T03:40:00Z,837,SHELF-]9Z,21.39,41.04,3936
2024-11-06T14:37:00Z,4776,SHELF-ZA[ZA-4A]-,16.52,63.73,2896
2023-04-07T16:22:00Z,3205,SHELF-{A{9{4A,40.58,83.07,2818
2023-01-13T00:21:00Z,1998,SHELF-9AZ-],13.21,75.47,2694
2024-06-13T00:55:00Z,2835,SHELF-A],43.24,72.02,3275
2024-02-13T15:48:00Z,2187,SHELF--{0A-[,22.72,22.27,3935
2024-05-22T13:37:00Z,2189,SHELF--]-Z-A900-,4.05,82.87,3151
2024-11-07T21:08:00Z,104,SHELF-00{[][-,20.94,32.66,2862
2023-07-13T10:09:00Z,438,SHELF-9{49}Z-4Z[,-1.45,48.18,3709
2023-12-01T23:33:00Z,1205,SHELF-Z][-A9,10.49,65.14,3452
2023-09-04T18:14:00Z,2730,SHELF-0A4-AZ0,36.99,83.92,3261
2024-11-27T23:16:00Z,1745,SHELF-00,1.02,50.15,2751
2024-01-05T08:43:00Z,2781,SHELF-]-,8.26,61.17,2628
2023-09-21T05:49:00Z,307,SHELF-]]A{{9,38.9,17.25,2610
2023-12-16T19:36:00Z,3737,SHELF-A40-Z,3.6,83.25,2561
2023-10-10T14:15:00Z,4829,SHELF-4]{]]]}[,29.93,87.75,3430
2024-03-04T23:15:00Z,4500,SHELF-99,13.98,75.25,3247
2024-07-30T13:04:00Z,1721,SHELF-4-Z4}90A0,18.71,46.49,4057
2023-12-09T12:31:00Z,1913,SHELF-]}00ZZ-{Z,6.71,36.87,2805
2023-02-19T16:58:00Z,4620,SHELF-0A-4,33.64,11.12,2796
2024-05-22T18:47:00Z,4873,SHELF---]-9],31.86,30.02,4163
2023-05-30T14:57:00Z,4400,SHELF-]A},11.22,42.85,3066
2024-04-07T23:14:00Z,1207,SHELF-]]},12.07,30.0,4069
2024-07-30T05:00:00Z,1513,SHELF--Z9-,-1.55,44.56,2961
2023-03-09T05:56:00Z,3530,SHELF-A{]4}ZZ-0,1.2,19.0,2716
2023-11-11T19:28:00Z,2569,SHELF-}9-4,37.08,23.36,2678
2023-11-12T16:53:00Z,4667,SHELF-4}]{],27.44,46.15,4060
2023-06-16T21:06:00Z,4988,SHELF---0-4,34.94,22.23,3549
2024-10-14T19:50:00Z,3134,SHELF-}-Z-9{-}44,13.42,40.76,3340
2023-10-12T00:47:00Z,224,SHELF-}]9ZZ,39.45,24.8,3682
2024-09-04T05:35:00Z,2141,SHELF-9Z--Z-,6.69,52.37,3942
2024-12-19T13:29:00Z,3183,SHELF-Z9-]-4]Z-,42.64,39.33,3769
2023-11-10T06:44:00Z,4935,SHELF-[]49}}}[,26.86,54.4,2986
2024-08-24T20:43:00Z,1786,SHELF-Z,1.15,12.96,3431
2024-07-30T09:49:00Z,3802,SHELF-{{9-9,-1.45,71.67,2840
2023-08-21T22:29:00Z,63,SHELF--0Z9]0-,6.66,72.2,3479
2023-01-17T20:15:00Z,4945,SHELF-{[[-{-0A,20.43,52.46,4131
2024-01-28T18:16:00Z,1530,SHELF-{-9A}][,17.78,65.86,3161
2023-05-09T00:40:00Z,2708,SHELF-}-Z-9{-}44,18.11,78.89,2817
2023-02-04T02:18:00Z,4830,SHELF---]-9],26.12,46.22,3396
2023-12-28T12:40:00Z,4388,SHELF-4,19.64,19.9,3490
2024-09-08T09:32:00Z,306,SHELF-]9Z,17.74,81.66,2644
2023-11-19T15:12:00Z,3195,SHELF-4{ZA9-A4,27.11,70.43,2838
2024-06-13T11:18:00Z,878,SHELF-[[-{-[-{,33.17,83.39,3903
2023-11-22T08:30:00Z,1575,SHELF-ZA[ZA-4A]-,25.46,35.34,3481
2023-11-06T18:03:00Z,947,SHELF-9[}99,11.92,89.35,3185
2024-04-20T22:26:00Z,1827,SHELF-9{49}Z-4Z[,38.23,14.47,3765
2023-12-06T04:12:00Z,3786,SHELF-0]Z4-}4A},1.49,42.39,2599
2024-04-06T02:18:00Z,4052,SHELF-{[[-{-0A,21.62,17.18,3424
2024-11-02T08:51:00Z,4286,SHELF-{A{9{4A,16.8,72.34,3482
2023-01-11T05:44:00Z,1006,SHELF-}-Z-9{-}44,37.12,34.84,3398
2023-08-05T12:08:00Z,1557,SHELF-}-Z-9{-}44,21.6,67.32,2867
2023-09-10T07:39:00Z,1655,SHELF-4,41.84,31.91,3387
2023-01-28T23:58:00Z,2442,SHELF-]A},8.81,53.39,4079
2023-01-20T12:07:00Z,3102,SHELF--{0A-[,20.9,68.18,3958
2024-10-01T07:05:00Z,3131,SHELF-4}]{],30.25,27.72,2967
2024-02-28T00:37:00Z,2650,SHELF-{Z}-0A{--,33.3,49.06,4035
2023-05-10T07:31:00Z,2461,SHELF-A0,-3.0,16.9,2797
2023-04-27T10:57:00Z,2747,SHELF-4,-2.51,50.89,3651
2023-02-22T21:00:00Z,2446,SHELF-4,100,80.93,3171
2024-12-20T05:46:00Z,3680,SHELF-]]},21.03,50.15,2510
2023-10-28T14:43:00Z,2940,SHELF-{44][9-9,40.76,56.84,3906
2024-08-07T19:21:00Z,967,SHELF--0Z9]0-,4.01,44.56,2625
2024-10-08T11:49:00Z,1695,SHELF-{A{9{4A,-2.7,21.24,3681
2024-08-20T08:13:00Z,2289,SHELF-0A4-AZ0,17.84,13.61,2995
2023-08-21T07:21:00Z,4663,SHELF-{-9A}][,26.92,62.94,4055
2024-11-01T08:29:00Z,4551,SHELF-A{]4}ZZ-0,21.39,63.9,3624
2024-07-01T22:18:00Z,3814,SHELF-9{49}Z-4Z[,9.66,14.76,2673
2023-11-02T10:49:00Z,850,SHELF-4-Z4}90A0,18.43,11.75,2788
2023-10-25T08:12:00Z,2550,SHELF-{Z}-0A{--,13.19,64.86,3989
2023-04-11T02:21:00Z,4847,SHELF--,38.71,10.76,2902
2024-10-16T23:51:00Z,4843,SHELF-[]4-9{-{,9.16,39.17,2846
2024-03-16T19:14:00Z,2417,SHELF-{Z]-0-0-}-,29.72,86.99,3761
2024-10-14T03:45:00Z,3009,SHELF-9[}99,32.64,10.32,3570
2024-09-22T15:40:00Z,2938,SHELF-}Z9-{Z4-[,8.2,69.4,2974
2023-08-15T20:40:00Z,3452,SHELF----{,8.64,55.11,2551
2023-05-24T21:17:00Z,1566,SHELF-{-Z9AA-}{[,8.26,10.82,2988
2023-04-17T12:15:00Z,2584,SHELF-4--,-1.3,68.57,3045
2023-02-20T01:17:00Z,2035,SHELF-Z{09,38.08,75.35,3673
2024-07-29T05:24:00Z,2055,SHELF-}9-4,32.6,65.12,3448
2024-10-03T01:13:00Z,251,SHELF-{{9-9,-4.86,32.95,3473
2024-03-03T20:46:00Z,4480,SHELF-[[-{-[-{,0.91,41.69,3641
2024-09-04T10:45:00Z,2657,SHELF-[},10.93,65.19,4040
2024-09-24T02:05:00Z,4667,SHELF-40]Z{,26.18,21.56,2855
2024-12-19T14:15:00Z,2003,SHELF-Z9-44,13.31,30.62,2888
2023-04-29T05:40:00Z,251,SHELF-4{[{44{-,27.46,89.53,2942
2023-07-15T15:55:00Z,1051,SHELF-Z9-44,18.6,19.06,2724
2024-04-22T21:52:00Z,1910,SHELF-[-,0.1,21.46,2680
2024-03-26T15:34:00Z,1171,SHELF-0,10.95,80.3,3807
2024-06-27T18:15:00Z,2488,SHELF-0,13.12,24.48,3352
2023-06-27T12:29:00Z,3423,SHELF---]-9],31.1,57.94,2699
2023-07-04T00:22:00Z,3351,SHELF-4-}{],8.9,24.08,4163
2023-03-01T23:04:00Z,4144,SHELF-A0,28.94,85.6,3288
2023-02-16T04:48:00Z,672,SHELF-9Z--Z-,35.23,78.47,3920
2024-11-23T07:41:00Z,2,SHELF--{},16.0,88.79,3515
2023-04-11T04:57:00Z,2148,SHELF-4,-2.09,77.69,3323
2023-06-19T02:34:00Z,2551,SHELF-ZA[ZA-4A]-,23.78,21.65,3563
2023-06-11T15:46:00Z,2882,SHELF-4{[{44{-,44.79,56.71,2532
2023-02-10T06:16:00Z,1178,SHELF-40]Z{,10.73,88.39,2794
2023-06-07T09:48:00Z,3290,SHELF-A]{--,37.53,14.28,3026
2023-10-10T13:30:00Z,2284,SHELF--{},38.16,89.22,3167
2024-04-02T19:37:00Z,1396,SHELF-00{[][-,-2.81,57.48,4198
2023-08-16T23:05:00Z,326,SHELF--{},9.19,65.38,3437
2024-09-30T06:04:00Z,1125,SHELF-9AZ-],27.35,66.44,3312
2024-02-20T03:44:00Z,1592,SHELF-9Z,21.09,25.85,2599
2023-04-05T16:58:00Z,1633,SHELF-},22.28,74.02,2881
2024-06-22T07:32:00Z,33,SHELF-4{[{44{-,4.94,23.93,2690
2023-03-19T03:23:00Z,241,SHELF-A-{[[[[-],-0.35,28.99,3657
2024-09-05T15:09:00Z,411,SHELF-00,40.05,11.9,3757
2023-02-01T15:44:00Z,4490,SHELF-Z9-]-4]Z-,1.98,79.34,3915
2024-04-08T13:47:00Z,4004,SHELF-{[9-[0,37.08,74.49,3616
2024-10-21T20:52:00Z,4381,SHELF-0],10.98,52.17,2998
2023-01-26T16:56:00Z,3993,SHELF--,37.66,86.26,3897
2024-01-29T10:16:00Z,4296,SHELF---]-9],18.65,29.37,2856
2023-07-22T08:32:00Z,3707,SHELF-{4}]}-,2.74,59.5,2892
2023-03-11T13:10:00Z,4730,SHELF-}0{{[,33.92,68.05,3535
2023-03-20T06:28:00Z,2013,SHELF-[[-{-[-{,39.02,48.88,3912
2023-03-25T12:46:00Z,4300,SHELF-}]9ZZ,42.17,64.69,3531
2023-12-18T04:15:00Z,4916,SHELF-0]Z4-}4A},28.34,54.13,3328
2023-07-03T03:44:00Z,3782,SHELF-Z,5.83,71.99,2673
2023-05-06T02:54:00Z,3543,SHELF--{},21.23,64.95,2940
2024-08-13T18:55:00Z,3859,SHELF-4-Z4}90A0,9.32,78.09,2521
2023-06-03T04:26:00Z,4450,SHELF-{-9A}][,7.37,42.31,4001
2024-01-01T22:54:00Z,2870,SHELF---0},25.26,86.57,2871
2024-05-31T02:43:00Z,4579,SHELF---0-4,-4.39,35.5,3140
2024-12-08T13:37:00Z,2086,SHELF---0-4,0.98,27.98,3139
2024-09-05T10:22:00Z,4601,SHELF-]]A{{9,18.08,10.12,2749
2024-11-12T06:15:00Z,3971,SHELF-4,17.72,28.09,2932
2023-10-22T03:17:00Z,305,SHELF-4-9{,28.04,82.61,2526
2023-02-14T05:07:00Z,4603,SHELF-Z9-]-4]Z-,-50,37.41,3726
2023-06-17T08:13:00Z,51,SHELF-9{49}Z-4Z[,27.01,86.41,3297
2024-03-22T02:03:00Z,2732,SHELF-[]49}}}[,3.69,12.07,3432
2024-01-12T18:54:00Z,2721,SHELF--0-4,29.87,61.99,3123
2024-08-21T10:31:00Z,1467,SHELF-},21.68,32.96,3403
2024-11-08T19:24:00Z,2430,SHELF-{Z]-0-0-}-,25.31,65.11,3142
2024-06-24T11:21:00Z,1613,SHELF-00,19.75,58.01,3526
2024-04-03T16:39:00Z,3630,SHELF-}]-A{44,-2.08,65.02,2619
2024-03-30T15:35:00Z,4947,SHELF----,-4.1,29.75,3072
2023-05-06T09:19:00Z,652,SHELF-0,41.0,60.69,3963
2023-03-24T01:08:00Z,1097,SHELF-[]49}}}[,44.6,65.94,3858
2024-02-25T12:45:00Z,4999,SHELF-4,15.71,31.47,3341
2023-11-27T11:27:00Z,2179,SHELF-}Z9-{Z4-[,38.75,87.04,3224
2024-08-21T02:40:00Z,4502,SHELF-},29.08,23.01,3297
2023-11-13T22:53:00Z,3139,SHELF--0Z9]0-,16.88,46.19,3459
2023-10-03T19:26:00Z,2986,SHELF-}-Z-9{-}44,44.12,25.74,3059
2024-11-21T11:36:00Z,4497,SHELF-9[}99,8.34,37.27,2876
2023-09-05T02:34:00Z,52,SHELF-Z},2.51,50.45,3539
2023-03-23T11:20:00Z,2290,SHELF-A-{[[[[-],25.35,80.72,4045
2023-12-15T03:12:00Z,863,SHELF-[},9.13,87.33,2667
2023-05-24T01:18:00Z,3117,SHELF-A40-Z,40.84,74.48,3968
2023-08-31T00:11:00Z,2716,SHELF-[[-{-[-{,20.78,70.42,3183
2024-09-27T08:06:00Z,4250,SHELF-[]4-9{-{,37.67,27.77,3492
2023-03-21T17:03:00Z,854,SHELF-Z},7.02,17.83,3347
2023-01-31T08:51:00Z,2232,SHELF-[},15.36,55.43,2964
2023-06-05T16:54:00Z,2269,SHELF-{-Z9AA-}{[,15.96,84.24,3222
2023-10-16T08:57:00Z,4624,SHELF-Z{09,31.57,78.38,3787
2023-01-07T12:41:00Z,782,SHELF--0Z9]0-,5.55,55.43,3965
2023-02-28T10:14:00Z,4675,SHELF-]A},29.05,63.16,2780
2024-01-22T06:07:00Z,2945,SHELF-{A{9{4A,-0.4,26.75,2618
2024-08-06T03:28:00Z,4630,SHELF--Z9-,14.66,12.4,4037
2023-09-29T20:07:00Z,1429,SHELF-]A},43.01,47.92,3178
2024-12-04T23:07:00Z,3471,SHELF----,6.9,85.3,3738
2024-03-02T02:15:00Z,2375,SHELF-9Z,13.44,65.69,2648
2023-12-23T13:34:00Z,1446,SHELF-49][A]]--Z,24.85,86.18,3065
2024-11-26T13:00:00Z,4917,SHELF-{Z9}A[[}A,13.54,57.2,4114
2023-12-19T13:11:00Z,855,SHELF-9Z--Z-,29.3,76.56,4081
2023-12-17T22:34:00Z,2785,SHELF-]9Z,18.53,56.29,2846
2024-01-14T01:06:00Z,3391,SHELF--{0A-[,22.05,55.65,4183
2023-03-06T13:40:00Z,1293,SHELF-4{ZA9-A4,39.66,86.23,3726
2023-05-23T20:23:00Z,4748,SHELF-0]Z4-}4A},44.39,58.53,3917
2024-03-13T08:35:00Z,2789,SHELF-A]]{[A{-,41.36,46.68,3598
2023-03-08T00:52:00Z,4886,SHELF-Z{09,25.09,38.95,2960
2023-11-03T01:41:00Z,4664,SHELF-{44][9-9,21.45,14.67,4123
2023-10-04T01:48:00Z,1415,SHELF-{Z]-0-0-}-,-0.45,68.03,4075
2023-11-21T21:19:00Z,3118,SHELF---0},39.6,23.77,3091
2024-01-24T07:58:00Z,3235,SHELF-4-9{,11.64,67.83,4011
2023-05-21T00:48:00Z,2947,SHELF-}-Z-9{-}44,-3.43,25.78,3117
2024-01-25T17:28:00Z,1708,SHELF-]{---,44.88,26.29,3685
2024-07-08T12:53:00Z,1247,SHELF-Z9-44,16.96,21.35,4068
2024-01-15T21:15:00Z,4456,SHELF-Z9-]-4]Z-,1.92,50.76,3580
2023-05-07T05:54:00Z,3222,SHELF-{44][9-9,-1.07,73.03,3582
2023-01-06T20:21:00Z,2599,SHELF-]]A{{9,0.45,11.49,4064
2024-12-09T13:50:00Z,2142,SHELF-{-},43.99,18.51,3597
2023-03-16T13:02:00Z,1261,SHELF-4{[{44{-,1.86,50.77,2538
2024-07-15T04:17:00Z,4145,SHELF-}{9Z],37.35,69.95,3355
2024-12-06T12:33:00Z,4965,SHELF-}Z9-{Z4-[,29.96,47.36,2515
2024-08-04T04:31:00Z,3348,SHELF-9},43.56,26.51,2784
2023-09-24T00:03:00Z,1683,SHELF-[]49}}}[,6.47,52.24,2889
2024-08-20T07:49:00Z,4542,SHELF-]}00ZZ-{Z,28.45,19.09,2610
2023-06-12T10:47:00Z,885,SHELF-4-Z4}90A0,1.46,85.85,3715
2024-10-22T14:12:00Z,3682,SHELF-A-{[[[[-],0.14,54.44,3364
2023-09-06T06:55:00Z,3552,SHELF-4-}{],26.48,31.38,2699
2024-06-30T07:21:00Z,3052,SHELF-99,11.36,76.57,3248
2023-03-30T09:15:00Z,1239,SHELF-}]9ZZ,23.37,39.22,3832
2024-06-16T09:34:00Z,704,SHELF-40]Z{,34.08,58.88,3798
2023-11-25T23:23:00Z,1756,SHELF-{[[-{-0A,34.0,40.23,2976
2024-11-05T23:20:00Z,1467,SHELF-]{---,12.98,16.69,3787
2024-12-17T09:32:00Z,3010,SHELF-{-},6.68,23.67,3320
2024-01-16T22:02:00Z,4493,SHELF-{[[-{-0A,29.2,51.64,2781
2023-11-24T09:08:00Z,1608,SHELF-[-,30.93,40.9,3067
2023-10-02T13:07:00Z,3496,SHELF-{[[-{-0A,10.32,65.17,3676
2024-04-15T04:29:00Z,2301,SHELF-]-,42.15,78.57,3219
2023-08-06T13:01:00Z,3746,SHELF-]9Z,-3.71,34.65,3610
2024-05-29T02:06:00Z,4213,SHELF-40]Z{,7.69,61.64,4089
2024-05-05T11:12:00Z,343,SHELF-0A4-AZ0,21.17,78.55,3572
2023-11-18T12:40:00Z,4582,SHELF-}Z9-{Z4-[,24.95,40.44,2986
2024-02-28T01:32:00Z,2090,SHELF-4-}{],5.45,11.06,3384
2023-07-26T13:24:00Z,2020,SHELF---]-9],17.91,58.6,3839
2024-07-07T11:00:00Z,3171,SHELF-4,14.07,16.35,2736
2023-10-28T07:05:00Z,3536,SHELF-A0,40.72,85.15,3238
2024-10-22T09:26:00Z,3900,SHELF-}9-4,27.12,88.9,3908
2024-10-18T17:10:00Z,1180,SHELF-9[}99,18.34,56.37,2983
2023-03-31T10:40:00Z,4071,SHELF-{-,43.47,19.5,3638
2024-03-03T19:39:00Z,820,SHELF-40]Z{,12.1,62.26,3727
2024-01-03T06:03:00Z,4977,SHELF-00{[][-,40.09,76.75,2627
2023-03-05T09:29:00Z,878,SHELF-40]Z{,30.72,77.91,2932
2024-11-04T02:20:00Z,4530,SHELF-0],17.24,16.34,2841
2024-11-09T00:28:00Z,2571,SHELF-A],-4.32,84.2,2936
2024-10-19T13:31:00Z,393,SHELF-4--,8.52,42.58,3808
2023-08-20T17:53:00Z,1046,SHELF-Z,22.81,80.26,3078
2024-06-18T11:55:00Z,750,SHELF-{-},27.76,69.39,3361
2023-11-01T21:51:00Z,1966,SHELF-00{[][-,39.64,24.65,3001
2023-02-02T08:30:00Z,846,SHELF-9[}99,44.66,52.8,4118
2023-09-18T23:53:00Z,1501,SHELF-}]9ZZ,41.78,33.91,3521
2024-11-24T23:43:00Z,494,SHELF-9[}99,-1.4,80.14,2697
2024-07-21T00:36:00Z,3747,SHELF-A]{--,5.78,77.58,3979
2023-07-29T22:29:00Z,4437,SHELF-}[9{A-}]4,5.35,49.09,3897
2024-12-20T11:09:00Z,4090,SHELF-[[-{-[-{,43.13,34.77,3716
2023-04-18T03:56:00Z,4990,SHELF-A}-Z,4.47,63.94,3695
2023-04-03T22:03:00Z,602,SHELF-{[9-[0,-3.29,86.76,2799
2023-08-18T21:07:00Z,3774,SHELF----,12.39,11.47,3634
2023-07-11T20:37:00Z,4566,SHELF-]]A{{9,37.07,18.21,2605
2024-05-17T05:04:00Z,4368,SHELF-{44][9-9,15.29,39.54,2625
2024-07-05T00:11:00Z,1983,SHELF-9[}99,27.53,24.36,3287
2024-11-13T08:58:00Z,4962,SHELF--4,-2.66,45.6,2885
2023-03-12T09:43:00Z,2173,SHELF-{[[-{-0A,37.28,72.63,3390
2024-05-15T10:31:00Z,4537,SHELF-0A4-AZ0,-3.06,40.21,3012
2023-08-01T03:20:00Z,4303,SHELF-Z,0.56,42.25,3979
2023-06-27T08:19:00Z,977,SHELF-9AZ-],39.74,59.13,2583
2024-10-24T02:40:00Z,4280,SHELF-4{ZA9-A4,13.46,17.46,4065
2023-01-26T08:19:00Z,3872,SHELF-[[-{-[-{,-3.91,19.88,3411
2023-04-28T13:47:00Z,4793,SHELF-{4}]}-,4.14,88.96,3744
2024-08-13T12:23:00Z,1923,SHELF-4{[{44{-,37.76,68.22,2517
2024-10-31T21:06:00Z,4523,SHELF-}Z9-{Z4-[,29.76,79.01,3420
2024-11-14T15:02:00Z,1314,SHELF-{{9-9,5.09,74.4,2884
2024-11-10T09:27:00Z,2477,SHELF-A]{4A4{Z-,13.1,70.46,3077
2023-11-05T22:49:00Z,864,SHELF-9Z,10.04,88.81,2749
2024-11-23T03:41:00Z,2580,SHELF-{44][9-9,14.56,65.51,3869
2023-12-23T01:06:00Z,1336,SHELF-{},37.16,42.42,3350
2024-07-01T06:19:00Z,1853,SHELF----{,30.2,77.81,2634
2024-10-07T07:15:00Z,738,SHELF-0,-4.75,18.18,3897
2023-03-10T14:04:00Z,4868,SHELF----{,32.85,16.68,3311
2024-01-12T02:11:00Z,2220,SHELF-Z][-A9,42.66,23.67,3301
2023-04-22T23:55:00Z,4578,SHELF-Z,19.92,31.64,2735
2024-06-06T15:31:00Z,2884,SHELF--]-{,32.39,55.91,3460
2023-09-19T03:02:00Z,658,SHELF-9AZ-],31.52,15.94,3245
2023-01-18T04:52:00Z,3161,SHELF-9[}99,1.1,17.2,3192
2023-12-06T04:07:00Z,1110,SHELF-4-9{,3.28,59.88,3181
2023-07-05T14:03:00Z,583,SHELF-0]Z4-}4A},30.12,50.69,3055
2024-11-30T00:47:00Z,3553,SHELF-},44.94,43.9,4027
2023-08-09T15:35:00Z,4257,SHELF---]-9],-2.88,17.5,3341
2023-11-06T05:52:00Z,4969,SHELF-4,9.1,29.41,3775
2023-05-18T02:36:00Z,1144,SHELF-},8.79,47.11,2778
2024-11-17T02:10:00Z,2932,SHELF-00{[][-,13.35,69.07,3661
2024-08-02T09:03:00Z,747,SHELF-4,44.57,45.24,3547
2023-11-30T20:55:00Z,4595,SHELF-}]-A{44,10.65,19.87,4021
2024-08-26T19:19:00Z,2124,SHELF-[},7.67,39.38,2696
2024-03-09T15:09:00Z,3095,SHELF-{-,-4.9,78.54,4074
2023-07-23T01:36:00Z,513,SHELF-0]Z4-}4A},43.13,27.06,2723
2023-12-11T00:46:00Z,1751,SHELF-},3.11,34.27,2777
2024-12-19T14:41:00Z,3055,SHELF-{A{9{4A,13.68,25.25,4174
2023-05-26T15:16:00Z,4967,SHELF-Z,33.29,86.76,3795
2024-10-12T21:33:00Z,1239,SHELF-A]{4A4{Z-,24.22,45.61,3381
2023-06-25T18:17:00Z,381,SHELF-9Z--Z-,-4.95,81.57,2986
2023-08-22T08:19:00Z,595,SHELF-{},31.34,32.35,2765
2023-02-17T22:57:00Z,4682,SHELF-A]{--,13.89,15.84,3717
2023-11-04T18:47:00Z,4414,SHELF-[]4-9{-{,-1.92,87.79,3451
2023-10-20T14:01:00Z,3285,SHELF-4-9{,29.76,41.84,3908
2023-05-13T09:09:00Z,4647,SHELF-Z9-44,1.38,77.63,2571
2023-11-13T16:22:00Z,4069,SHELF-A],27.3,53.61,3166
2023-09-25T07:42:00Z,580,SHELF-[},40.18,25.21,2826
2023-08-11T14:53:00Z,1501,SHELF-[[-{-[-{,36.66,50.59,3350
2024-05-18T23:39:00Z,4644,SHELF-},42.04,75.7,2920
2023-04-14T04:45:00Z,677,SHELF-[},20.72,50.43,4108
2024-03-20T20:38:00Z,4321,SHELF-}[9{A-}]4,-4.18,39.29,2794
2023-05-22T20:21:00Z,1104,SHELF-}]-A{44,35.19,50.43,3984
2024-09-24T19:06:00Z,3659,SHELF-}{9Z],25.45,61.09,2698
2024-06-01T23:15:00Z,640,SHELF-{Z}-0A{--,3.4,46.65,3514
2024-08-19T15:01:00Z,2528,SHELF-{A{9{4A,29.52,55.16,3432
2024-10-30T07:16:00Z,956,SHELF-Z},41.28,49.03,4069
2023-02-24T01:12:00Z,4774,SHELF-{-Z9AA-}{[,0.25,62.9,2985
2024-02-12T00:40:00Z,1864,SHELF-Z{09,23.37,80.7,4052
2023-04-27T13:28:00Z,714,SHELF-{{9-9,-3.25,74.89,2994
2023-12-05T07:54:00Z,4504,SHELF-4-9{,0.68,45.69,3158
2023-12-12T01:35:00Z,1668,SHELF-]]A{{9,13.06,29.9,3500
2024-07-19T09:11:00Z,411,SHELF-Z},6.67,17.99,3919
